person_id,person_name,start_date,end_date,parliament_id,party_id,party,party_subtitle,party_role,organisation_name,organisation_subtitle,organisation_role,area
864,NWULU TONY CHINEDU,,2019-05,6683,6682,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Oshodi/Isolo II
918,CHIEF JEROME AMADI EKE,,2019-06,6816,6815,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Etche/Omuma
123,BINTA MAIGARI BELLO,2011-05-29,2019-05-29,3266,2946,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kaltungo/Shongom
417,TIJJANI JOBE ABDULKADIR,2011-05-29,2013-07-30,3500,2823,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Dawakin-Tofa/Tofa/Rimin Gado
417,TIJJANI JOBE ABDULKADIR,2013-07-31,2019-05-29,3500,5678,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Dawakin-Tofa/Tofa/Rimin Gado
14,ABDULMUMIN JIBRIN,2011-05-29,2014,3186,2902,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Bebeji/Kiru
14,ABDULMUMIN JIBRIN,2014,2019-05-29,3186,6868,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bebeji/Kiru
816,MUHAMMED UMAR JEGA,,2019-05,6552,6551,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Aleiro/Gwandu/Jega
732,IGARIWEY IDUMA ENWO,,2019-06,6345,6344,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Afikpo North/Afikpo South
613,Aniekan Uko,,,6010,6009,Peoples Democratic Party,"",Member,Akwa Ibom State House of Assembly,"",State Legislator,Ibesikpo Asutan
613,Aniekan Uko,,,6011,6009,Peoples Democratic Party,"",Member,Akwa Ibom State House of Assembly,"",Deputy Speaker ,
214,HEMBE HERMAN IORWASE,2011-05-29,2014,3333,2986,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Konshisha/Vandekiya
214,HEMBE HERMAN IORWASE,2014,2019-05-29,3333,6832,All Progressives Congress (APC),"",Chairman,House of Representatives,"",Federal Representative,Konshisha/Vandekiya
562,Kabir Garba Marafa,2011-05-29,2019-05-29,5877,5876,All Progressives Congress (APC),"",Member,Senate,"",Senator,Zamfara Central
936,PWAJOK EDWARD GYANG,2015-06,2019-05,6964,6963,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Jos South/Jos East
554,Francis Alimikhena,2015-06,2019-06,7079,5854,All Progressives Congress (APC),"",Member,Senate,"",Deputy Chief Whip,
554,Francis Alimikhena,2015-06,2019-06,5855,5854,All Progressives Congress (APC),"",Member,Senate,"",Senator,EDO NORTH
273,EKWEREMADU IKE,1997,1998,3804,3143,Peoples Democratic Party,"",Member,Aninri LGA,"",Chairman,Enugu
273,EKWEREMADU IKE,2003,2011,3881,3143,Peoples Democratic Party,"",Member,National Assembly,"",Senator,Abuja
273,EKWEREMADU IKE,2011-05-29,2019-05-29,3597,3143,Peoples Democratic Party,"",Member,Senate,"",Senator,ENUGU WEST
718,HENRY OKON ARCHIBONG,2015-05,2019-05,6309,6308,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Itu/Ibiono Ibom
937, CHIME OJI AGU,2011,2019-05,7069,7068,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Enugu North/Enugu South
294,MARK DAVID A.B,1999-05-29,2019-05-29,3609,3151,Peoples Democratic Party,"",Member,Senate,"",Senator,BENUE SOUTH
294,MARK DAVID A.B,2007,2015,7077,3151,Peoples Democratic Party,"",Member,Senate,"",Senate President,
548,Abubakar Kyari,2015-06,2019-06,5830,5829,All Progressives Congress (APC),"",Member,Senate,"",Senator,BORNO NORTH
939,Yahaya Bello,2016-01-27,2020-01-27,7073,7072,All Progressives Congress (APC),"",Member,"Kogi State, Nigeria","",Executive Governor,Kogi
64,AKUME GEORGE ORPEL,2011-05-29,2013-07-30,3547,2781,Action Congress of Nigeria,"",Member,Senate,"",Senator,BENUE NORTH WEST
64,AKUME GEORGE ORPEL,2013-07-31,2019-05-29,3547,5637,All Progressives Congress (APC),"",Member,Senate,"",Senator,BENUE NORTH WEST
44,ADUDA PHILIP TANIMU,2003,2011,3689,3107,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
44,ADUDA PHILIP TANIMU,2011-05-29,2019-05-29,3543,3107,Peoples Democratic Party,"",Member,Senate,"",Senator,FCT
41,ADEYEYE OLUSOLA,2003,2007,3680,2780,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Abuja
41,ADEYEYE OLUSOLA,2011-05-29,2013-07-30,3541,2780,Action Congress of Nigeria,"",Member,Senate,"",Senator,OSUN CENTRAL
41,ADEYEYE OLUSOLA,2013-07-31,2019-05-29,3541,5636,All Progressives Congress (APC),"",Member,Senate,"",Senator,OSUN CENTRAL
485,Adams Oshiomhole,2008-11-12,2013-07-30,5514,5515,Action Congress of Nigeria,"",Member,"Edo State, Nigeria","",Executive Governor,Edo
485,Adams Oshiomhole,2013-07-31,2016-11-12,5514,5571,All Progressives Congress (APC),"",Member,"Edo State, Nigeria","",Executive Governor,Edo
785,MOHAMMED USMAN,,2019-05,6474,6473,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Makarfi/Kudan
494,Usman Saidu Nasamu Dakingari,2012-04-02,2015-05-29,5532,5533,Peoples Democratic Party,"",Member,"Kebbi State, Nigeria","",Executive Governor,Kebbi
572,Akinwunmi Ambode,2015-05-29,2019-05-29,5909,5908,All Progressives Congress (APC),"",Member,"Lagos State, Nigeria","",Executive Governor,Lagos
671,Marshall Stanley Udom,2015-05-29,2019-05-29,6187,6186,Peoples Democratic Party,"",Member,Rivers State House Of Assembly ,"",State Legislator,Abual/Odual
671,Marshall Stanley Udom,2015-05-29,2019-05-29,6188,6186,Peoples Democratic Party,"",Member,Rivers State House Of Assembly ,"",Deputy Speaker ,
675,Mohammed Danladi Gwampo,2015-05-29,2019-05-29,6199,6198,Peoples Democratic Party,"",Member,Taraba State House of Assembly,"",State Legislator,Yorro
675,Mohammed Danladi Gwampo,2015-05-29,2019-05-29,6200,6198,Peoples Democratic Party,"",Member,Taraba State House of Assembly,"",Deputy Speaker ,
679,Muhammed Abubakar Gunu,2015-05-29,2019-05-29,6211,6210,All Progressives Congress (APC),"",Member,Zamfara State House of Assembly,"",State Legislator,Gummi 1
679,Muhammed Abubakar Gunu,2015-05-29,2019-05-29,6212,6210,All Progressives Congress (APC),"",Member,Zamfara State House of Assembly,"",Deputy Speaker ,
680,Okezie Ikpeazu ,2015-05-29,2019-05-29,6214,6213,Peoples Democratic Party,"",Member,"Abia State, Nigeria","",Executive Governor,Abia
686,Umar Ganduje,2015-05-29,2019-05-29,6229,6228,All Progressives Congress (APC),"",Member,"Kano State, Nigeria","",Executive Governor,Kano
689,Abubakar Sani Bello,2015-05-29,2019-05-29,6237,6236,All Progressives Congress (APC),"",Member,"Niger State, Nigeria","",Executive Governor,Niger
683,Samuel Ortom,2015-05-29,2019-05-29,6220,6219,All Progressives Congress (APC),"",Member,"Benue State, Nigeria","",Executive Governor,Benue
691,Nyesom Wike,2015-05-29,2019-05-29,6241,6240,Peoples Democratic Party,"",Member,"Rivers State, Nigeria","",Executive Governor,Rivers
258,KABIRU MARAFA ACHIDA,2011-05-29,2014,3369,3009,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Wurno / Rabah
258,KABIRU MARAFA ACHIDA,2011-05-29,2019-05-29,3369,5875,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Wurno / Rabah
850,OGHENE EMMA EGOH,,2019-05,6650,6649,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Amuwo-Odofin
866,BALOGUN YAKUB ABIODUN,,2019-05,6689,6688,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Lagos Island II
461,YUSSUFF LASUN SULAIMON,2011-05-29,2013-07-30,3526,2776,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Irepodun/Olorunda/Orolu/Osogbo
461,YUSSUFF LASUN SULAIMON,2013-07-31,2019-05-29,3526,5632,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Irepodun/Olorunda/Orolu/Osogbo
457,YAKUBU DOGARA,2011-05-29,2014-01,3524,3094,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Bogoro/Dass/Tafawa Balewa
457,YAKUBU DOGARA,2014-01,2019-05-29,3524,5390,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bogoro/Dass/Tafawa Balewa
549,Gershom Bassey,2015-05-29,2019-05-29,5845,5844,Peoples Democratic Party,"",Member,Senate,"",Senator,CROSS RIVER SOUTH
733, OBINNA CHIDOKA,2015-05,2019-05,6347,6346,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Idemili North/Idemili South
573,Buruji Kashamu,2015-05-29,2019-05-29,5914,5913,Peoples Democratic Party,"",Member,Senate,"",Senator,OGUN EAST
525,Olusegun Mimiko,,2014,5772,5773,Labour Party,"",Member,"Ondo State, Nigeria","",Executive Governor,Ondo
525,Olusegun Mimiko,2014,2016-05-29,5772,5910,Peoples Democratic Party,"",Member,"Ondo State, Nigeria","",Executive Governor,Ondo
508,Ibrahim Geidam,2009-01-27,2013-07-30,5561,5562,All Nigeria Peoples Party,"",Member,"Yobe State, Nigeria","",Executive Governor,Yobe
508,Ibrahim Geidam,2013-07-31,2019-05-29,5561,5570,All Progressives Congress (APC),"",Member,"Yobe State, Nigeria","",Executive Governor,Yobe
786,BARR SIMON Y ARABO,,2019-05,6477,6476,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Kauru
453,Waziri Aminu Tambuwal,2007,2011,5379,3093,Peoples Democratic Party,"",Member,National Assembly,"",Member,Abuja
453,Waziri Aminu Tambuwal,2011-05-29,2014,3521,3093,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
453,Waziri Aminu Tambuwal,2014,2015-05-29,3521,5911,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
833,HASSAN BALA ABUBAKAR III,,2019-05,6606,6605,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Sokoto North/Sokoto South
851,ENITAN DOLAPO BAU,,2019-05,6652,6651,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Lagos Island I
215,HENRY ALADEINYEFA DANIEL-OFONGO,,1997,4632,2987,Peoples Democratic Party,"",Member,Southern Ijaw LGA,"",Councillor,Bayelsa
215,HENRY ALADEINYEFA DANIEL-OFONGO,2001,2002,4635,2987,Peoples Democratic Party,"",Member,PDP Bayelsa State ,"",Administrative Secretary ,
215,HENRY ALADEINYEFA DANIEL-OFONGO,2002,2003,4633,2987,Peoples Democratic Party,"",Member,Southern Ijaw LGA,"",Chairman,
215,HENRY ALADEINYEFA DANIEL-OFONGO,2003,2005,4636,2987,Peoples Democratic Party,"",Member,PDP Bayelsa State ,"",Youth Leader,
215,HENRY ALADEINYEFA DANIEL-OFONGO,2007,2010,4634,2987,Peoples Democratic Party,"",Member,Bayelsa State Government,"",Special Representative,
215,HENRY ALADEINYEFA DANIEL-OFONGO,2011-05-29,2019-05-29,3334,2987,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Southern Ijaw
73,ALIYU BETARA MUKTAR,2011-05-29,2013-07-30,3229,2798,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Biu/Kwaya-Kusar/Shani/Bayo
73,ALIYU BETARA MUKTAR,2013-07-31,2019-05-29,3229,5653,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Biu/Kwaya-Kusar/Shani/Bayo
734,ANAYO NNEBE,2015-05,2019-05,6350,6349,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Awka North/Awka South
581,Lanre Tejuosho,2015-05-29,2019-05-29,5933,5932,All Progressives Congress (APC),"",Member,Senate,"",Senator,OGUN CENTRAL
325,MUSA SARKIN-ADAR KAFFE,2007-05-29,2011-05-29,2460,3033,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
325,MUSA SARKIN-ADAR KAFFE,2011-05-29,2014,3417,3033,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Goronyo/Gada
325,MUSA SARKIN-ADAR KAFFE,2014,2019-05-29,3417,6609,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Goronyo/Gada
735, CHUKWUKA ONYEMA WILFRED,,2019-05,6353,6352,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Ogbaru
690,Simon Lalong,2015-05-29,2019-05-29,6239,6238,All Progressives Congress (APC),"",Member,"Plateau State, Nigeria","",Executive Governor,Plateau
787, ARC GIDEON LUCAS GWANI,,2019-05,6480,6479,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Kaura
90,Arthur Okowa Ifeanyi,2011-05-29,2015-05-29,3556,3116,Peoples Democratic Party,"",Member,Senate,"",Senator,DELTA SOUTH
90,Arthur Okowa Ifeanyi,2015-05-29,2019-05-29,6222,3116,Peoples Democratic Party,"",Member,"Delta State, Nigeria","",Executive Governor,Delta
687,Nasir El-Rufai,2015-05-29,2019-05-29,6231,6230,All Progressives Congress (APC),"",Member,"Kaduna State, Nigeria","",Executive Governor,Kaduna
681,Emmanuel Udom,2015-05-29,2019-05-29,6216,6215,Peoples Democratic Party,"",Member,"Akwa Ibom State, Nigeria","",Executive Governor,Akwa Ibom
852,OLATUNJI SOYINKA,,2019-05,6654,6653,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Surulere II
920,AGBEDI FREDRICK YEITIEMONE,2015-05,2019-05,6824,6823,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Sagbama/Ekeremor
692,Darius Ishaku,2015-05-29,2019-05-29,6243,6242,Peoples Democratic Party,"",Member,"Taraba State, Nigeria","",Executive Governor,Taraba
427,UCHE LILIAN EKWUNIFE,2011-05-29,2014-08-03,3506,2838,All Progressives Grand Alliance,"",Member,House of Representatives,"",Federal Representative,Njikoka/Dunukofia/Anaocha
427,UCHE LILIAN EKWUNIFE,2014-08-03,2015-05-29,3506,5815,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Njikoka/Dunukofia/Anaocha
427,UCHE LILIAN EKWUNIFE,2015-05-29,2019-05-29,5816,5815,Peoples Democratic Party,"",Member,Senate,"",Senator,ANAMBRA CENTRAL
481,Kashim Shettima,2011-05-29,2013-07-30,5506,5507,All Nigeria Peoples Party,"",Member,"Borno State, Nigeria","",Executive Governor,Borno
481,Kashim Shettima,2013-07-31,2019-05-29,5506,5566,All Progressives Congress (APC),"",Member,"Borno State, Nigeria","",Executive Governor,Borno
488,Ibrahim Hassan Dankwambo,2011-05-29,2019-05-29,5520,5521,Peoples Democratic Party,"",Member,"Gombe State, Nigeria","",Executive Governor,Gombe
736,LYNDA CHUBA-OKADIGBO,,2019-05,6355,6354,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Onitsha North/Onitsha South
788, LAWAL MUHD RABIU,,2019-05,6482,6481,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Lere
834, Mohammed Gausu Boyi,,2019-06,6611,6610,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Ringim/Taura
688,Aminu Bello Masari,2015-05-29,2019-05-29,6233,6232,All Progressives Congress (APC),"",Member,"Katsina State, Nigeria","",Executive Governor,Katsina
853, Magaji Dau Aliyu,,2019-06,6656,6655,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Birnin-Kudu/Buji
246,ISMAILA AHMED GADAKA,2011-05-29,2013-07-30,3360,2808,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Fika/Fune
246,ISMAILA AHMED GADAKA,2013-07-31,2019-05-29,3360,5663,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Fika/Fune
168,EMMANUEL MEMGA UDENDE,,,4502,2969,Peoples Democratic Party,"",Member,Ukum LG Benue State,"",Chairman,
168,EMMANUEL MEMGA UDENDE,,,4501,2969,Peoples Democratic Party,"",Member,Ukum LG Benue State,"",Deputy Chairman ,Benue
168,EMMANUEL MEMGA UDENDE,2011-05-29,2019-05-29,3301,2969,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Katsina-Ala/Ukum/Logo
532,Willie Maduabuchukwu Obiano,2014-03-17,2018-03-17,5786,6245,All Progressives Grand Alliance,"",Member,"Anambra State, Nigeria","",Executive Governor,Anambra
98,Benedict Ayade,2011-05-29,2015-05-29,3558,3117,Peoples Democratic Party,"",Member,Senate,"",Senator,CROSS RIVER NORTH
98,Benedict Ayade,2015-05-29,2019-05-29,6221,3117,Peoples Democratic Party,"",Member,"Cross River State, Nigeria","",Executive Governor,Cross River
431,Ugwuanyi Ifeanyi,2003,2007-05-29,2567,3082,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
431,Ugwuanyi Ifeanyi,2011-05-29,2015-05-29,3508,3082,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Igboeze North/Udenu
431,Ugwuanyi Ifeanyi,2015-05-29,2019-05-29,6225,3082,Peoples Democratic Party,"",Member,"Enugu State, Nigeria","",Executive Governor,Enugu
519,Abdulfatah Ahmed,2013,2019-05-29,5760,6244,All Progressives Congress (APC),"",Member,"Kwara State, Nigeria","",Executive Governor,Kwara
835,RIMA M SHAWULU KWEWUM,,2019-05,6613,6612,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Takum/Donga/Ussa
737,ONYENWIFE GABRIEL ,2015-05,2019-05,6357,6356,All Progressives Grand Alliance,"",Member,Federal House of Representatives,"",Federal Representative,Oyi/Ayamelum
89,SARAKI ABUBAKAR BUKOLA,2011-05-29,2014-01-29,3555,5476,PDP ,"",Member,Senate,"",Senator,KWARA CENTRAL
89,SARAKI ABUBAKAR BUKOLA,2014-01-29,2019-05-29,3555,5831,All Progressives Congress (APC),"",Member,Senate,"",Senator,KWARA CENTRAL
580,Gbolahan Dada,2015-05-29,2019-05-29,5931,5930,All Progressives Congress (APC),"",Member,Senate,"",Senator,OGUN WEST
243,ISAH SALIHU BASHIR,2007-05-29,2011-05-29,2385,3001,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
243,ISAH SALIHU BASHIR,2011-05-29,2014,3355,3001,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Tangaza/Gudu
187,GARBA BABAYO GAMAWA,2011-05-29,2015-05-29,3575,3128,Peoples Democratic Party,"",Member,Senate,"",Senator,Bauchi NORTH
56,NNAJI GILBERT EMEKA,1997,2002,3695,3109,Peoples Democratic Party,"",Member,Enugu East L.G.A,"",Chairman,Enugu
56,NNAJI GILBERT EMEKA,2003,2011,3696,3109,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
56,NNAJI GILBERT EMEKA,2011-05-29,2019-05-29,3545,3109,Peoples Democratic Party,"",Member,Senate,"",Senator,Enugu East
444,UZODINMA GOODHOPE ODIDIKA,2011-05-29,2019-05-29,3632,3165,Peoples Democratic Party,"",Member,Senate,"",Senator,IMO WEST
190,GAYA KABIRU IBRAHIM,2007,2011,3811,2826,All Nigeria Peoples Party,"",Member,Senate,"",Deputy Minority Whip,
190,GAYA KABIRU IBRAHIM,2011-05-29,2013-07-30,3576,2826,All Nigeria Peoples Party,"",Member,Senate,"",Senator,KANO SOUTH
190,GAYA KABIRU IBRAHIM,2013-07-31,2019-05-29,3576,5681,All Progressives Congress (APC),"",Member,Senate,"",Senator,KANO SOUTH
